mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__C,param_nyst__gamma,param_nyst__n_components,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
467.86022329330444,13.61730170848875,1.8870415687561035,0.032879985942681496,10,0.06666667,800,"{'clf__estimator__C': 10, 'nyst__gamma': 0.06666667, 'nyst__n_components': 800}",0.24645485631084524,0.286026377433546,0.30811957684411506,0.2802002701961687,0.025509371921807245,11
811.4925639629364,34.218420039023464,3.0105810165405273,0.0410055255788261,10,0.06666667,1200,"{'clf__estimator__C': 10, 'nyst__gamma': 0.06666667, 'nyst__n_components': 1200}",0.24754736134260322,0.2905128875479006,0.3048217256323701,0.28096065817429133,0.024338200641567075,7
1007.2154211997986,66.3828827733626,1.8166524569193523,0.05590243853360126,30,0.00833333,800,"{'clf__estimator__C': 30, 'nyst__gamma': 0.00833333, 'nyst__n_components': 800}",0.24278361716692604,0.28561837806183604,0.30626357051756903,0.278221855248777,0.026438072693788017,17
1584.1487873395283,54.85057770399264,2.9395322799682617,0.09393073542824502,30,0.00833333,1200,"{'clf__estimator__C': 30, 'nyst__gamma': 0.00833333, 'nyst__n_components': 1200}",0.244794784549843,0.28819452061709494,0.3058164593413036,0.27960192150274715,0.025642227779499604,14
907.9918239116669,13.852610825486439,1.8282983303070068,0.019091580201970486,30,0.01666667,800,"{'clf__estimator__C': 30, 'nyst__gamma': 0.01666667, 'nyst__n_components': 800}",0.24836555680356037,0.2882037591632117,0.3068296476602247,0.2811329878756656,0.024385915810492816,2
1654.918623526891,59.341661608061386,2.9881405035654702,0.01983648800814682,30,0.01666667,1200,"{'clf__estimator__C': 30, 'nyst__gamma': 0.01666667, 'nyst__n_components': 1200}",0.24879781405688894,0.29075106301743886,0.30596880757823935,0.2818392282175224,0.024175693367241465,1
710.1831130981445,28.81031556851798,1.8615530331929524,0.07272895463384879,30,0.03333333,800,"{'clf__estimator__C': 30, 'nyst__gamma': 0.03333333, 'nyst__n_components': 800}",0.24677632818750578,0.28606587040717196,0.30592196463529503,0.2795880544099909,0.024576725477214074,15
1098.8082944552104,116.17388970465751,2.195286671320597,0.5898079797356417,30,0.03333333,1200,"{'clf__estimator__C': 30, 'nyst__gamma': 0.03333333, 'nyst__n_components': 1200}",0.24834597838588857,0.29060230094750167,0.30414913000976235,0.28103246978105084,0.023765299411888218,4
512.3153411547343,8.419920734968542,1.7970990339914958,0.0779006600778792,30,0.06666667,800,"{'clf__estimator__C': 30, 'nyst__gamma': 0.06666667, 'nyst__n_components': 800}",0.24597102662387732,0.2860703885277354,0.30706601764592806,0.27970247759918027,0.025345113916908774,13
936.7709197998047,55.76995128977785,2.982271591822306,0.07800756423515474,30,0.06666667,1200,"{'clf__estimator__C': 30, 'nyst__gamma': 0.06666667, 'nyst__n_components': 1200}",0.24780042483302583,0.28940935087114206,0.30367425130198733,0.2802946756687184,0.023703432931471664,10
