LU_CODE,Category,Pixel_Count,f0_mean,f0_median,f1_mean,f1_median,f2_mean,f2_median,f3_mean,f3_median,f4_mean,f4_median,f5_mean,f5_median,f6_mean,f6_median,f7_mean,f7_median,f8_mean,f8_median,f9_mean,f9_median,f10_mean,f10_median,f11_mean,f11_median,f12_mean,f12_median,f13_mean,f13_median,f14_mean,f14_median
2220,other,190,-0.3354826271533966,-0.32664573192596436,0.11691698431968689,0.1193193644285202,0.1640409231185913,0.16526412963867188,2.1715986728668213,2.1739377975463867,0.38923653960227966,0.3787604570388794,0.26520732045173645,0.24949675798416138,-0.46613138914108276,-0.4627622365951538,0.04542384296655655,0.04864318668842316,0.12339659035205841,0.1238483265042305,0.6092012524604797,0.5980900526046753,0.18941935896873474,0.18403084576129913,0.12376908957958221,0.11623390763998032,-0.5277888774871826,-0.523151159286499,-0.30308857560157776,-0.29714345932006836,-0.23726919293403625,-0.2314068078994751
2300,other,10784,-0.33140239119529724,-0.3944120407104492,-0.32571133971214294,-0.37982451915740967,-0.24775707721710205,-0.26553037762641907,2.3677010536193848,2.4062883853912354,2.121195077896118,2.239074230194092,1.814699649810791,1.8541157245635986,-0.4261678457260132,-0.5085027813911438,-0.415744811296463,-0.472845196723938,-0.3392024636268616,-0.36428937315940857,0.6073883771896362,0.6848944425582886,0.6792008280754089,0.7390216588973999,0.6278440952301025,0.6651322841644287,-0.5418932437896729,-0.6107182502746582,-0.6210782527923584,-0.6566318273544312,-0.5961495041847229,-0.6239685416221619
2301,other,49815,-0.4620679020881653,-0.5085949897766113,-0.4649037718772888,-0.5021063089370728,-0.4358782470226288,-0.46824002265930176,47478.25,2.7158193588256836,2.7821593284606934,2.785857677459717,2.772859573364258,2.81768536567688,-0.5468525886535645,-0.5962244272232056,-0.5506955981254578,-0.5839915871620178,-0.5219954252243042,-0.5542857050895691,0.7344381213188171,0.8048780560493469,0.7630975246429443,0.807217001914978,0.7494081854820251,0.7834814190864563,-0.6455807685852051,-0.7065351605415344,-0.6740797162055969,-0.7065518498420715,-0.662712812423706,-0.6876938939094543
2302,economic,12320950,-0.4049956500530243,-0.4519427418708801,-0.41479942202568054,-0.45319050550460815,-0.3659193515777588,-0.4068650007247925,13839.3623046875,2.67610239982605,2672.984619140625,2.6505401134490967,2311.283447265625,2.574803113937378,-0.4849987328052521,-0.5316792130470276,-0.4884561598300934,-0.52304607629776,-0.4439023435115814,-0.48504167795181274,0.7197167277336121,0.7909243702888489,0.7731048464775085,0.8161628842353821,0.7253680229187012,0.7751728296279907,-0.638343870639801,-0.6926920413970947,-0.6893542408943176,-0.7152219414710999,-0.6511217355728149,-0.6813990473747253
2303,economic,490953,-0.4996981620788574,-0.5419820547103882,-0.5066315531730652,-0.5595325231552124,-0.45512455701828003,-0.5103626847267151,2.5240979194641113,2.690573215484619,2.4842538833618164,2.65777850151062,4106.76171875,2.685305595397949,-0.5900673270225525,-0.6328364014625549,-0.5848764181137085,-0.6383442282676697,-0.5443578958511353,-0.6032869219779968,0.7764373421669006,0.8208494186401367,0.8007789254188538,0.8483595252037048,0.7515333294868469,0.7996661067008972,-0.6961132287979126,-0.7251585721969604,-0.723106861114502,-0.75,-0.6838915944099426,-0.7124702334403992
2304,other,134445,-0.3370998203754425,-0.37508946657180786,-0.34257611632347107,-0.37366002798080444,-0.2874951958656311,-0.32781633734703064,2.1592657566070557,2.282188892364502,2.238316059112549,2.3087072372436523,-34045.36328125,2.233825206756592,-0.4311823844909668,-0.48209190368652344,-0.4399559497833252,-0.47840172052383423,-0.3850313723087311,-0.43360084295272827,0.6377269625663757,0.7059175372123718,0.6673091650009155,0.7121495604515076,0.6234850287437439,0.672677755355835,-0.5772101283073425,-0.63460373878479,-0.6097317337989807,-0.638984203338623,-0.583958625793457,-0.612017810344696
2305,other,5805,-0.4518643021583557,-0.4469847083091736,-0.45441925525665283,-0.4448828101158142,-0.33131489157676697,-0.3365648090839386,2.741588830947876,2.7644903659820557,2.5394489765167236,2.5557701587677,2.3321046829223633,2.334419012069702,-0.5355902910232544,-0.532404363155365,-0.5289583206176758,-0.5223007798194885,-0.42174768447875977,-0.4279683232307434,0.7694823145866394,0.7785888314247131,0.8037369847297668,0.8054768443107605,0.6964041590690613,0.7015663385391235,-0.668672502040863,-0.6715231537818909,-0.7004015445709229,-0.6935991644859314,-0.6234511137008667,-0.624695360660553
2306,other,175,-0.5306666493415833,-0.5305685997009277,-0.5662087202072144,-0.5688998699188232,-0.5000312924385071,-0.499068021774292,2.750455141067505,2.743480682373047,2.7608697414398193,2.7432353496551514,2.759115695953369,2.7572860717773438,-0.6147350072860718,-0.616601824760437,-0.6327041983604431,-0.6355653405189514,-0.5847812294960022,-0.5840047597885132,0.8181253671646118,0.8191459774971008,0.8612531423568726,0.8614517450332642,0.8029701709747314,0.8048110008239746,-0.7318800687789917,-0.7326911687850952,-0.7671196460723877,-0.7668463587760925,-0.7296426892280579,-0.7313974499702454
2307,other,11042,-0.4714706242084503,-0.5024322271347046,-0.49158987402915955,-0.5053607225418091,-0.49351048469543457,-0.5105509161949158,202412.671875,3.531064033508301,599986.1875,3.2713611125946045,3.1793673038482666,3.1327157020568848,-0.5777369141578674,-0.6128553748130798,-0.6026591658592224,-0.6183182001113892,-0.5958542823791504,-0.6099944114685059,0.7040905356407166,0.7340297698974609,0.7290874123573303,0.7372361421585083,0.7528616786003113,0.7691943645477295,-0.6108596324920654,-0.6321699023246765,-0.6360103487968445,-0.6415666341781616,-0.6643345355987549,-0.6747055649757385
2308,other,3145,-0.48617279529571533,-0.516080915927887,-0.5004063248634338,-0.5383519530296326,-0.4573920667171478,-0.4867387115955353,2.55757737159729,2.646310329437256,2.5620694160461426,2.7258412837982178,3.031236410140991,3.103724479675293,-0.5817149877548218,-0.6078688502311707,-0.5857269167900085,-0.6179104447364807,-0.5491513013839722,-0.5737518072128296,0.768650472164154,0.8018123507499695,0.7911178469657898,0.8210116624832153,0.7464898228645325,0.7785739898681641,-0.6794115304946899,-0.7023100852966309,-0.7001354694366455,-0.7222411036491394,-0.6539607644081116,-0.6725440621376038
